cost,prototypes,times,q,K,m,seed,name,run,partition_entropy,modified_partition_coefficient,entropy,adjusted_rand_score,f1_micro,f1_macro,classification_error,g0 size,g1 size,g2 size,g3 size,g4 size,g5 size,g6 size,g7 size,g8 size,g9 size
"16229,499999580199","[[374, 221], [1440, 1586], [1885, 1993], [753, 661], [78, 25], [1717, 692], [1722, 1765], [692, 1715], [1890, 1831], [1717, 692]]",10,2,10,"1,2",18082098,todas,78,"0,8808066073427806","0,09575699470665233","0,8808066073427806","0,440233138729266","0,101","0,0935245987273884","0,899",321,264,105,241,236,110,195,56,289,183
"16263,278737888544","[[753, 661], [1717, 1722], [374, 221], [692, 678], [493, 449], [1722, 1689], [78, 25], [588, 504], [753, 661], [1722, 1765]]",8,2,10,"1,2",18082099,todas,79,"0,8948894234461643","0,07623491494070422","0,8948894234461643","0,3956952433196041","0,0565","0,05942453379860265","0,9435",66,239,342,213,238,108,228,205,264,97
"16265,383233548328","[[1717, 1722], [1831, 1890], [692, 1717], [1722, 1689], [78, 25], [1717, 1722], [493, 449], [1890, 1907], [753, 661], [753, 661]]",8,2,10,"1,2",18082100,todas,80,"0,9010521400905617","0,07170059921463567","0,9010521400905617","0,4142263427890905","0,0335","0,030762874924054835","0,9665",75,285,269,174,236,166,277,169,244,105
"16231,747982152321","[[588, 504], [972, 903], [753, 661], [1717, 1722], [374, 221], [1890, 1831], [1655, 1689], [661, 692], [78, 25], [78, 25]]",7,2,10,"1,2",18082101,todas,81,"0,8681509873239681","0,09308428657121903","0,8681509873239681","0,5031137864497329","0,055","0,04748223690702811","0,945",267,220,209,160,232,373,199,111,5,224
"16249,625874884949","[[661, 692], [1722, 1765], [1890, 1831], [588, 504], [661, 692], [452, 504], [1722, 1689], [78, 25], [1322, 1357], [1722, 1689]]",8,2,10,"1,2",18082102,todas,82,"0,8803069894601003","0,08730372862994851","0,8803069894601003","0,4340087099410802","0,0215","0,024262662963173504","0,9785",282,121,440,201,173,87,97,243,317,39
"16282,614584139017","[[1890, 1831], [588, 504], [692, 678], [588, 504], [692, 1717], [1179, 1981], [78, 25], [1722, 1662], [661, 692], [1722, 1627]]",7,2,10,"1,2",18082103,todas,83,"0,891566836465591","0,08026339256160275","0,891566836465591","0,41946477840406793","0,1205","0,11817075704690852","0,8795",392,195,199,83,319,114,244,91,237,126
"16314,225874141748","[[1831, 566], [1890, 1864], [1890, 1831], [1717, 1219], [1722, 1689], [661, 692], [493, 449], [1717, 1722], [78, 25], [1722, 1689]]",8,2,10,"1,2",18082104,todas,84,"0,9034742183009045","0,06916196208517444","0,9034742183009045","0,43308915520467683","0,0575","0,04842876831713609","0,9425",140,152,276,348,135,390,221,78,237,23
"16225,53127592302","[[753, 661], [692, 661], [1722, 1689], [221, 692], [78, 25], [1722, 1689], [1722, 1662], [1890, 1831], [503, 449], [588, 504]]",8,2,10,"1,2",18082105,todas,85,"0,8926779223820944","0,07876063717353421","0,8926779223820944","0,38729320771500075","0,11","0,09649983458368146","0,89",220,126,116,350,261,64,175,376,105,207
"16256,125213448358","[[78, 25], [1655, 1689], [1717, 1359], [504, 588], [1890, 1831], [503, 449], [1722, 1765], [661, 753], [588, 593], [661, 753]]",8,2,10,"1,2",18082106,todas,86,"0,8814695734090225","0,08628263322292284","0,8814695734090225","0,4337870213532074","0,106","0,09963353028671423","0,894",231,163,392,127,413,97,88,255,105,129
"16437,00516437078","[[1722, 1765], [1722, 1689], [1722, 1689], [1831, 1545], [753, 661], [1722, 1689], [1717, 1722], [661, 692], [1722, 1689], [661, 692]]",7,2,10,"1,2",18082107,todas,87,"0,9423615092882396","0,03491691673642616","0,9423615092882396","0,2830138163238978","0,1915","0,16234399319031442","0,8085",258,0,61,548,282,139,395,157,2,158
"16212,229472472582","[[692, 1099], [1722, 1765], [1717, 692], [661, 753], [374, 221], [1890, 1831], [78, 25], [1722, 1689], [661, 753], [588, 504]]",7,2,10,"1,2",18082108,todas,88,"0,8868557326473101","0,08605320048757337","0,8868557326473101","0,5397677490513504","0,0835","0,0695561929579281","0,9165",150,87,221,49,311,353,226,138,195,270
"16225,289397991224","[[1099, 1179], [1722, 1689], [78, 25], [692, 661], [1717, 1722], [692, 661], [1890, 1831], [588, 504], [1890, 1831], [692, 661]]",8,2,10,"1,2",18082109,todas,89,"0,8901320527147286","0,08220385237220651","0,8901320527147286","0,5324355464858183","0,0935","0,07315326406139833","0,9065",198,165,227,0,335,154,115,281,289,236
"16176,706245581023","[[692, 661], [661, 753], [1655, 1722], [1440, 1556], [588, 504], [1099, 1025], [78, 25], [1717, 1219], [1890, 1831], [692, 753]]",9,2,10,"1,2",18082110,todas,90,"0,8616750876562098","0,11005694976780311","0,8616750876562098","0,6019415961657835","0,099","0,10461292361433897","0,901",138,139,195,186,221,184,217,337,292,91
"16202,679735994425","[[1890, 1831], [1722, 1662], [588, 504], [78, 25], [692, 1717], [374, 221], [753, 661], [503, 449], [78, 25], [1643, 1689]]",8,2,10,"1,2",18082111,todas,91,"0,8833832403518979","0,08167218345167326","0,8833832403518979","0,4639012111906164","0,1335","0,13194115002561893","0,8665",354,101,207,7,272,320,274,98,230,137
"16178,917905033513","[[78, 25], [661, 692], [1890, 1831], [588, 504], [1689, 1662], [1722, 1765], [661, 692], [1322, 1357], [661, 692], [1890, 1831]]",8,2,10,"1,2",18082112,todas,92,"0,8726090709921007","0,09562374171022381","0,8726090709921007","0,46852950698456525","0,235","0,2145350624656944","0,765",244,164,138,272,136,126,291,319,0,310
"16288,748237442227","[[588, 504], [392, 692], [221, 692], [78, 25], [692, 1099], [692, 1717], [1722, 1689], [452, 491], [1722, 1662], [1890, 1831]]",7,2,10,"1,2",18082113,todas,93,"0,8942253422395264","0,08036115182556713","0,8942253422395264","0,44601876014239616","0,2395","0,24561683804074144","0,7605",204,165,231,241,238,232,122,132,111,324
"16243,097552966748","[[78, 25], [1717, 1722], [1890, 1998], [1831, 1890], [1722, 1689], [588, 504], [1722, 1765], [1722, 1689], [753, 661], [753, 661]]",8,2,10,"1,2",18082114,todas,94,"0,8979862450000635","0,07271278346940513","0,8979862450000635","0,42572757663345884","0,108","0,09906077038154679","0,892",228,401,179,294,84,276,91,35,158,254
"16145,630691840379","[[1655, 1722], [1717, 1722], [1890, 1831], [692, 661], [1440, 1586], [692, 775], [78, 25], [392, 275], [753, 661], [588, 504]]",10,2,10,"1,2",18082115,todas,95,"0,8629710993647757","0,10814597475294196","0,8629710993647757","0,548844867942428","0,034","0,04106229183214224","0,966",187,316,281,72,165,167,227,207,165,213
"16224,211320655415","[[1722, 1662], [1722, 1662], [78, 25], [588, 504], [661, 753], [1890, 1831], [1831, 1545], [1655, 1689], [1717, 1722], [661, 753]]",7,2,10,"1,2",18082116,todas,96,"0,8909794729190942","0,0781228827706596","0,8909794729190942","0,4838720432663619","0,0265","0,022115215606404913","0,9735",38,63,230,245,255,294,195,174,351,155
"16296,431144386981","[[504, 566], [449, 503], [78, 25], [374, 254], [753, 661], [692, 221], [588, 504], [1722, 1717], [692, 678], [1722, 1717]]",7,2,10,"1,2",18082117,todas,97,"0,8918126503553411","0,08151637740033457","0,8918126503553411","0,36524293831785437","0,012500000000000002","0,013255537689198321","0,9875",122,177,297,249,299,146,155,177,193,185
"16272,281669131997","[[25, 78], [661, 753], [25, 78], [1722, 1662], [692, 1715], [1099, 1025], [692, 1717], [661, 753], [1831, 1890], [1831, 1890]]",8,2,10,"1,2",18082118,todas,98,"0,9059309413443659","0,0596016819201346","0,9059309413443659","0,3947964988206098","0,353","0,30476077982152405","0,647",235,138,22,222,97,215,359,214,136,362
"16251,24415962444","[[221, 1717], [78, 25], [588, 504], [374, 692], [692, 1717], [692, 1717], [1890, 1831], [1890, 1831], [1890, 1831], [1655, 1689]]",7,2,10,"1,2",18082119,todas,99,"0,8925798986093002","0,08088355475220088","0,8925798986093002","0,44847649511027154","0,20299999999999999","0,1769953452247834","0,7969999999999999",219,238,285,352,210,51,324,102,0,219
"13169,31676025243","[[1722, 1689], [1722, 1689], [753, 661], [449, 566], [692, 661], [1890, 1831], [1722, 1689], [1717, 1722], [1722, 1689], [1722, 1993]]",6,2,10,"1,3",18082020,todas,0,"0,9707889267820355","0,017460586365751984","0,9707889267820355","0,36236510516850584","0,1255","0,1051085610495246","0,8745",1,0,243,295,252,395,32,397,329,56
"13186,046108286946","[[1722, 1765], [1722, 1689], [661, 753], [1831, 1890], [692, 1722], [692, 753], [1722, 1689], [1722, 1689], [1722, 1689], [692, 1722]]",6,2,10,"1,3",18082021,todas,1,"0,9764809792944373","0,013764691979428423","0,9764809792944373","0,22439332431288134","0,136","0,11753118723131832","0,864",302,76,323,531,98,280,12,150,126,102
"13091,58432528824","[[692, 661], [78, 25], [692, 661], [692, 661], [692, 661], [1722, 1689], [1722, 1765], [1831, 1890], [753, 661], [1722, 1689]]",8,2,10,"1,3",18082022,todas,2,"0,9617092875879036","0,024739203586214287","0,9617092875879036","0,2608986751785354","0,087","0,05523293371969214","0,913",0,267,179,209,0,176,158,536,323,152
"13150,61147078514","[[1722, 1689], [1722, 1689], [1831, 1545], [692, 1717], [1722, 1689], [588, 504], [661, 692], [1890, 1831], [1722, 1689], [1722, 1717]]",7,2,10,"1,3",18082023,todas,3,"0,9657560112433157","0,020873482541479027","0,9657560112433157","0,40410104950030445","0,0985","0,07688113653007105","0,9015",34,0,201,232,0,249,388,289,336,271
"13149,538111648544","[[692, 661], [1722, 1689], [692, 661], [692, 661], [1722, 1689], [753, 661], [1722, 1717], [1722, 1689], [1831, 1890], [1722, 1689]]",7,2,10,"1,3",18082024,todas,4,"0,9733808530221637","0,015007966394491201","0,9733808530221637","0,283480294174563","0,1295","0,09652519176603021","0,8705",161,65,152,0,350,308,418,0,535,11
"13154,384103256336","[[1722, 1765], [661, 692], [692, 1722], [692, 1722], [1890, 1831], [1722, 1689], [1722, 1717], [588, 504], [1722, 1689], [661, 692]]",6,2,10,"1,3",18082025,todas,5,"0,970183243274354","0,018869402800948842","0,970183243274354","0,3821888949854952","0,2345","0,21012988795241427","0,7655000000000001",236,155,19,22,448,130,376,284,28,302
"13116,985224162496","[[1722, 1689], [1722, 1765], [692, 661], [1890, 1831], [1717, 1722], [1890, 1831], [1722, 1689], [588, 504], [1722, 1689], [753, 661]]",6,2,10,"1,3",18082026,todas,6,"0,9634226624325675","0,022006451262411186","0,9634226624325675","0,35172054368198546","0,152","0,13250497290240978","0,848",9,238,270,94,380,330,22,276,133,248
"13149,982882544917","[[661, 692], [692, 1717], [1722, 1655], [1722, 1689], [692, 1722], [1890, 1831], [1890, 1831], [1722, 1689], [692, 1722], [588, 504]]",8,2,10,"1,3",18082027,todas,7,"0,9681744668219906","0,019551503733097553","0,9681744668219906","0,35920742549507084","0,0355","0,02935797623240933","0,9645",389,385,289,148,17,345,101,35,9,282
"13100,066780924057","[[661, 692], [1722, 1689], [692, 221], [692, 1722], [503, 449], [1722, 1689], [1722, 1689], [1890, 1831], [78, 25], [753, 661]]",7,2,10,"1,3",18082028,todas,8,"0,9578221610948687","0,028145934824910013","0,9578221610948687","0,4175137981930621","0,103","0,08103267700781974","0,897",121,6,354,66,263,84,212,394,265,235
"13117,512973118502","[[692, 1722], [1890, 1831], [1890, 1831], [78, 25], [692, 1722], [1440, 1586], [692, 1662], [692, 1717], [692, 1717], [1722, 1689]]",7,2,10,"1,3",18082029,todas,9,"0,9527601164222324","0,033557760120949354","0,9527601164222324","0,31479494739210223","0,036","0,033648295089206796","0,964",30,338,83,253,28,315,134,228,340,251
"13176,229786764776","[[1885, 1993], [692, 1722], [1831, 1890], [661, 753], [692, 1722], [1831, 1890], [1717, 1722], [1722, 1689], [1722, 1689], [1722, 1689]]",7,2,10,"1,3",18082030,todas,10,"0,9740322401520816","0,01521291525830304","0,9740322401520816","0,2799544722918781","0,2195","0,1578432557963854","0,7805",155,35,117,454,60,373,401,337,42,26
"13096,319220213982","[[1831, 1890], [1717, 1722], [1722, 1864], [1831, 1890], [692, 661], [692, 661], [1722, 1689], [78, 25], [1722, 1643], [692, 661]]",7,2,10,"1,3",18082031,todas,11,"0,9609337535448367","0,025343502448273214","0,9609337535448367","0,3500158996873156","0,0785","0,08351077900937517","0,9215",417,353,63,139,224,0,98,237,169,300
"13102,778594917902","[[1831, 1890], [1722, 1689], [692, 374], [1722, 1689], [1722, 1885], [692, 1717], [1831, 1890], [661, 692], [78, 25], [661, 692]]",8,2,10,"1,3",18082032,todas,12,"0,9610138439275911","0,025440763379753983","0,9610138439275911","0,397567394025557","0,034","0,029176581767023445","0,966",398,174,251,75,67,337,121,236,244,97
"13149,196367515726","[[1722, 692], [1722, 692], [1890, 1831], [661, 692], [1722, 1689], [661, 692], [661, 692], [588, 504], [1722, 1655], [1722, 1689]]",7,2,10,"1,3",18082033,todas,13,"0,9694171279416776","0,019131845640232847","0,9694171279416776","0,33617139581635463","0,10000000000000002","0,07880756179653083","0,9",88,94,451,1,186,165,308,295,337,75
"13134,163023879904","[[753, 661], [1722, 1689], [692, 661], [1722, 1765], [1722, 1717], [692, 1099], [1890, 1831], [1722, 1689], [692, 661], [588, 504]]",6,2,10,"1,3",18082034,todas,14,"0,9653044864835378","0,021621832380838812","0,9653044864835378","0,4117285356330804","0,1345","0,1214952087860657","0,8654999999999999",219,125,102,233,340,182,399,28,98,274
"13087,808066056697","[[78, 25], [692, 661], [692, 661], [1722, 1662], [588, 504], [1722, 1689], [1717, 1722], [1440, 1473], [1864, 1885], [692, 661]]",6,2,10,"1,3",18082035,todas,15,"0,948369893942769","0,0364063996074947","0,948369893942769","0,46946887994561876","0,3135","0,28034410666846815","0,6865",233,136,259,97,231,98,334,272,339,1
"13150,75163635108","[[692, 1722], [661, 692], [1890, 1831], [1722, 1662], [1722, 1689], [661, 692], [1722, 1689], [503, 449], [588, 504], [1722, 1689]]",6,2,10,"1,3",18082036,todas,16,"0,9665255763524555","0,020735505806121712","0,9665255763524555","0,3340748259419142","0,1225","0,1314110035542016","0,8775",146,156,426,217,337,304,72,122,218,2
"13165,25694425965","[[1722, 1765], [753, 661], [1722, 1689], [692, 1722], [692, 1717], [1440, 1473], [1722, 1689], [503, 449], [1722, 1689], [692, 661]]",7,2,10,"1,3",18082037,todas,17,"0,9633832098852347","0,023622119006965092","0,9633832098852347","0,32813969572158475","0,19850000000000004","0,16363772284412753","0,8015",288,303,158,32,390,285,3,267,46,228
"13166,106011011361","[[1722, 1689], [1890, 1831], [1722, 692], [692, 661], [1722, 1689], [1722, 692], [692, 661], [1722, 692], [1722, 1689], [1440, 1556]]",7,2,10,"1,3",18082038,todas,18,"0,9669556554476987","0,02134778757766609","0,9669556554476987","0,31487736224366636","0,238","0,19035273504347036","0,762",372,398,0,304,89,102,191,107,164,273
"13089,487169300697","[[503, 449], [1890, 1831], [661, 753], [1722, 1689], [692, 374], [1722, 1689], [692, 1717], [1890, 1831], [692, 1717], [78, 25]]",8,2,10,"1,3",18082039,todas,19,"0,9538806751636152","0,031071214540828285","0,9538806751636152","0,455022100978703","0,14","0,12822386224616472","0,86",259,81,294,53,251,175,230,306,105,246
"13160,822217770607","[[753, 661], [1885, 1864], [1722, 1717], [692, 374], [1722, 1765], [692, 661], [1722, 1689], [692, 661], [1722, 1689], [1831, 1890]]",6,2,10,"1,3",18082040,todas,20,"0,9721524854400849","0,016439928716538432","0,9721524854400849","0,31530669900039693","0,10949999999999999","0,08897593422476383","0,8905",258,133,339,245,241,104,136,42,58,444
"13211,094978837886","[[1722, 1689], [1722, 1717], [452, 566], [1722, 1689], [661, 692], [753, 661], [692, 1722], [692, 1722], [1722, 1689], [392, 692]]",6,2,10,"1,3",18082041,todas,21,"0,9774718280813776","0,0130089080177751","0,9774718280813776","0,34925514007205705","0,1495","0,10813747343950968","0,8505",29,386,441,343,185,332,28,4,2,250
"13120,694694161755","[[392, 692], [1864, 1993], [1722, 1655], [588, 504], [661, 692], [1357, 1346], [78, 25], [753, 692], [1890, 1831], [692, 1717]]",7,2,10,"1,3",18082042,todas,22,"0,9456466117398973","0,03936400632270953","0,9456466117398973","0,5233129777358235","0,0095","0,010528317857325916","0,9905",182,146,199,258,138,283,225,143,334,92
"13123,196992872025","[[1357, 1322], [692, 221], [661, 753], [1831, 1890], [1722, 1689], [1864, 1885], [78, 25], [1831, 1890], [692, 392], [1722, 1689]]",7,2,10,"1,3",18082043,todas,23,"0,9491548513077435","0,034612929199014264","0,9491548513077435","0,3990598486701833","0,10749999999999998","0,11762125897721835","0,8925",284,215,304,329,172,134,249,93,155,65
"13062,278925192652","[[692, 661], [692, 1717], [692, 661], [78, 25], [588, 504], [1890, 1831], [1722, 1689], [374, 254], [1722, 1689], [1890, 1831]]",7,2,10,"1,3",18082044,todas,24,"0,9491329645766028","0,03483091140549721","0,9491329645766028","0,4944528963783205","0,1105","0,09989594014036793","0,8895",238,332,38,246,280,71,173,264,48,310
"13145,710042242494","[[692, 661], [1722, 1717], [692, 661], [1722, 1689], [753, 661], [1890, 1831], [692, 1722], [1722, 1689], [503, 449], [1722, 1765]]",7,2,10,"1,3",18082045,todas,25,"0,9689478901675593","0,01883747792414614","0,9689478901675593","0,35504361082872826","0,0415","0,03426982920300818","0,9585",100,375,141,131,254,425,40,30,267,237
"13169,05287185295","[[449, 566], [692, 374], [1722, 1689], [588, 528], [1722, 1689], [1722, 1689], [1890, 1831], [661, 692], [1722, 1765], [692, 1722]]",6,2,10,"1,3",18082046,todas,26,"0,9679058159908431","0,019514014315559547","0,9679058159908431","0,3709005140704127","0,1265","0,10334914636897186","0,8734999999999999",103,302,207,233,4,85,384,308,279,95
"13094,597823760305","[[1722, 36], [374, 692], [1722, 1689], [449, 566], [1722, 1689], [692, 661], [1890, 1831], [78, 25], [692, 661], [692, 661]]",7,2,10,"1,3",18082047,todas,27,"0,958306708957127","0,026567307140458074","0,958306708957127","0,4333910057344398","0,12","0,09526556308782087","0,88",48,321,101,307,231,283,386,261,0,62
"13079,134469733228","[[78, 25], [1890, 1831], [692, 661], [1722, 1717], [692, 661], [1722, 692], [1722, 1765], [753, 661], [692, 661], [588, 504]]",6,2,10,"1,3",18082048,todas,28,"0,9546631665077906","0,03145802421330823","0,9546631665077906","0,42029629698722043","0,1525","0,1355713610839063","0,8475",234,424,139,377,2,40,160,248,100,276
"13173,15188504515","[[1722, 1689], [692, 1722], [1831, 1890], [1722, 1689], [661, 692], [692, 1722], [661, 692], [1722, 1689], [753, 661], [1722, 1662]]",6,2,10,"1,3",18082049,todas,29,"0,9761063230739396","0,013891414499102916","0,9761063230739396","0,2381242147045212","0,162","0,12900367131814455","0,838",346,78,538,31,152,69,144,66,316,260
